PRIMESTOCK; AND; DEFECTIVE ITEMS;;;;;
TRANSACTION:;T_INV0220160308108;;;;;DISPOSAL REFNO:;D20160309002
TYPE: ; CHOPPING;;;;;POSTED DATE:;0000-00-00
LINE NO;ITEM #;DESCRIPTION;TOTAL QTY;SRP;SRP AMOUNT;PRODUCT COST;PROD COST AMOUNT
1;766232;CARD HMK HCC SHOES;1;19.75;19.75;11.44;11.44
2;080017;CARD HMK B TO MY HUSBAND;21;46.50;976.5;3.59;75.39
3;766553;CARD HMK HCC BUTTERFLIES 11766553;18;35.50;639;9.56;172.08
4;274081;CARD HMK SGC BIRTHDAY GIRL;36;42.50;1530;12.04;433.44
5;233031;CARD HMK BW ALWAYS 11233031;30;46.50;1395;15.51;465.3
6;274051;CARD HMK SGC CUPCAKE;20;42.50;850;12.94;258.8
7;766054;CARD HMK HCC COSMETICS 11766054;9;37.00;333;12.4;111.58
8;766533;CARD HMK HCC GIFT 11766533;6;35.50;213;9.56;57.36
9;047029;CARD HMK B ITS YOUR BIRTHDAY 11047029;13;46.50;604.5;2.07;26.84
10;274071;CARD HMK SGC FLORAL GIFT BOX;10;42.50;425;12.94;129.4
11;322021;CARD HMK PLF WE SHOULD REALLY...;24;46.50;1116;6.24;149.76
12;228259;CARD HMK A WEVE BEEN THROUGH... 11228259;35;46.50;1627.5;4.14;72.27
13;094028;CARD HMK B FOR OUR DAUGHTER 11094028;27;46.50;1255.5;2.07;55.76
14;126022;CARD HMK B DAD 11126022;23;39.50;908.5;1.74;40.09
15;216074;CARD HMK WME WITH LOVE ON YOUR WEDDING BRIDAL GOWN 11216074;25;49.50;1237.5;16.9;422.45
16;259093;CARD IMPTD HMC WALKING ON SUNSHINE 41259093;13;94.75;1231.75;77.58;1008.54
;;;311;;14362.5;;3490.5
